ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1959,A,Ship,4,2,163,3,low,F,11,1926,1
4432,B,Ship,4,2,257,3,medium,M,8,5045,1
7048,B,Ship,3,1,231,3,medium,M,9,5148,1
8358,F,Flight,4,5,247,5,medium,M,6,1737,0
4605,A,Ship,3,1,171,2,medium,F,6,5704,1
7763,C,Ship,6,2,259,5,medium,M,1,1357,0
7428,F,Ship,5,5,264,3,high,F,3,5835,1
8267,C,Ship,6,4,263,4,low,M,3,1276,0
8030,F,Ship,7,1,247,4,medium,M,6,1297,1
8246,F,Ship,3,5,174,2,low,F,4,5692,0
4178,F,Ship,4,5,149,3,low,M,9,4953,1
617,C,Ship,5,5,143,2,high,F,18,1066,1
1060,B,Ship,4,3,158,6,medium,M,43,1478,1
3215,C,Ship,5,2,145,4,medium,F,9,4028,0
10532,F,Road,5,4,236,4,medium,M,6,4457,0
9020,F,Road,4,1,241,3,low,M,6,5836,0
2266,B,Ship,4,4,223,3,medium,F,51,3895,1
8014,B,Ship,6,4,254,4,low,M,9,1594,0
9939,A,Ship,7,3,288,4,medium,M,3,1989,0
10214,F,Ship,6,1,250,4,medium,M,5,1747,0
549,A,Flight,2,4,182,3,medium,M,47,3792,1
6020,F,Road,6,5,282,4,medium,M,3,1385,0
10490,F,Ship,3,2,169,2,low,M,6,4033,0
1118,F,Ship,4,4,205,3,low,F,11,2255,1
10062,F,Ship,3,1,189,3,low,M,1,4886,0
10850,F,Ship,3,4,168,3,medium,F,3,5303,1
1320,F,Ship,4,3,205,3,medium,F,44,2291,1
2594,F,Road,3,2,140,3,low,F,42,1465,1
2209,D,Flight,3,1,184,2,low,F,31,3191,1
4048,B,Ship,4,3,151,3,medium,F,8,4025,1
2815,D,Ship,3,3,214,2,low,M,28,3869,1
3937,D,Ship,3,5,137,2,low,F,6,5709,1
7714,B,Ship,5,2,240,5,medium,M,3,1079,0
9042,F,Flight,3,4,181,3,low,M,10,5276,1
1565,C,Ship,4,1,238,2,low,F,3,2241,1
4779,A,Road,4,1,245,2,low,M,5,5324,1
3190,B,Ship,5,1,160,3,high,M,2,5141,1
9693,A,Ship,6,4,292,4,medium,M,5,1793,0
1948,B,Ship,3,2,116,2,low,F,22,1430,1
1415,C,Ship,6,5,225,6,low,F,55,2052,1
9057,A,Flight,2,5,243,3,high,M,7,4486,0
7386,F,Road,3,1,146,10,low,F,5,4032,1
9253,D,Ship,3,4,257,4,medium,F,8,4780,0
4656,F,Flight,5,2,102,5,medium,F,3,4784,0
2622,F,Ship,3,1,254,2,low,M,56,3463,1
4436,F,Ship,3,3,261,4,medium,F,7,4542,1
2708,F,Ship,2,1,200,3,medium,M,34,2199,1
10696,B,Flight,3,5,222,3,low,F,10,5185,1
4993,D,Ship,6,2,245,4,low,F,10,1448,0
8897,C,Road,6,4,294,4,medium,M,5,1174,0
1624,B,Road,3,4,157,2,medium,M,12,1694,1
5683,D,Ship,2,2,182,3,high,M,6,4112,1
9462,F,Flight,6,3,271,4,low,F,6,1934,0
7401,A,Flight,3,4,177,4,medium,M,5,1854,0
5218,B,Flight,6,4,275,4,low,M,9,1585,0
9049,D,Flight,4,1,177,3,medium,F,6,5215,0
8310,F,Ship,5,5,256,5,low,F,10,1333,1
6835,D,Road,4,4,189,2,low,M,5,4553,0
2566,B,Ship,3,2,198,3,low,M,15,3250,1
9531,A,Ship,4,2,144,5,low,F,3,5807,1
8183,C,Ship,3,5,196,3,low,M,1,5303,1
6264,F,Ship,7,2,276,4,low,M,9,1022,1
2531,C,Ship,4,1,141,2,low,F,23,1689,1
5835,A,Ship,3,5,135,2,low,F,4,5275,1
10875,A,Ship,3,3,137,4,low,M,6,4803,1
4657,D,Flight,3,1,185,3,medium,M,7,5474,1
3178,B,Ship,2,1,274,10,high,F,1,5622,0
3984,F,Flight,4,4,263,2,medium,M,2,5797,1
610,B,Ship,4,4,158,3,medium,M,11,1224,1
8761,D,Road,4,3,187,6,low,F,9,5872,0
2946,F,Ship,3,2,212,3,medium,F,9,2521,1
7876,B,Ship,3,3,216,4,low,F,9,5107,1
8100,F,Flight,5,1,282,5,low,M,6,5182,1
1849,D,Ship,5,5,123,2,low,F,60,1653,1
7092,F,Ship,4,3,169,6,medium,F,2,5607,0
10049,C,Ship,3,1,171,4,medium,F,6,5398,0
1688,F,Ship,5,1,258,2,medium,F,48,3717,1
10808,F,Road,5,5,223,6,medium,F,10,1711,0
2125,D,Ship,3,2,250,5,low,F,36,2717,1
10492,B,Ship,4,5,248,3,low,M,7,5853,0
9028,B,Road,3,4,156,3,low,M,4,4628,0
6734,F,Ship,4,4,135,3,medium,M,2,5016,0
10161,A,Ship,3,1,274,4,medium,M,4,4057,0
2846,F,Ship,4,5,146,3,low,F,9,1685,1
10069,D,Ship,2,1,140,2,medium,F,8,4965,0
4523,C,Flight,3,1,269,2,medium,M,6,5703,1
2426,F,Ship,3,1,150,2,medium,F,46,1431,1
6653,C,Ship,3,4,235,2,low,F,10,4575,0
4550,F,Ship,5,5,276,4,low,F,7,1742,0
9374,F,Ship,4,2,196,5,low,M,5,4994,0
1821,A,Ship,4,3,201,2,medium,F,18,3461,1
1562,F,Ship,4,4,265,3,medium,F,47,3307,1
7759,D,Ship,5,4,217,5,low,F,5,1360,1
6282,F,Road,6,4,287,4,medium,F,9,1936,1
10431,A,Ship,4,2,180,3,medium,M,6,4417,0
3092,F,Ship,3,3,257,3,low,M,44,3370,1
8699,C,Ship,5,5,242,4,medium,F,2,5359,0
2390,F,Ship,2,4,159,2,low,F,17,1686,1
10319,C,Ship,2,5,243,3,medium,F,9,4182,0
7028,F,Ship,4,4,214,2,high,F,1,4117,1
7034,F,Ship,4,3,196,2,high,M,10,5709,1
6626,F,Ship,4,1,164,3,low,M,4,5910,0
2573,C,Ship,2,1,282,5,low,F,51,1362,1
10396,B,Road,3,2,286,6,high,F,1,5035,1
10243,D,Ship,4,2,160,3,low,M,5,4492,0
5955,A,Ship,4,5,134,3,low,F,8,5694,0
10018,B,Flight,5,4,235,3,medium,F,8,4636,0
3444,F,Ship,4,1,247,2,medium,F,7,5098,0
1304,F,Ship,4,3,138,3,medium,M,15,1080,1
1295,C,Ship,4,3,190,3,medium,F,2,2125,1
3941,C,Ship,3,5,267,2,medium,M,4,4703,0
503,C,Ship,3,4,191,4,medium,F,43,2903,1
8795,C,Ship,3,5,188,4,medium,M,3,4033,0
8891,C,Road,6,5,282,4,low,M,4,1035,0
7807,D,Flight,4,2,219,4,high,F,2,4422,1
3968,F,Road,3,1,135,2,low,M,7,5682,0
5287,D,Ship,3,5,218,2,low,M,4,5142,0
6467,C,Ship,5,3,230,4,medium,M,4,5278,1
8101,D,Ship,4,1,165,3,medium,F,10,4574,0
2761,D,Ship,5,3,264,10,medium,F,34,3441,1
3794,F,Ship,2,2,230,3,low,F,7,4889,0
6077,C,Ship,3,4,188,4,low,F,6,5016,0
4935,A,Flight,4,4,154,6,medium,F,10,4361,1
9876,F,Flight,5,1,137,5,low,F,8,4584,0
9448,B,Road,5,5,227,5,medium,F,2,1436,1
1057,D,Ship,3,4,272,4,low,F,23,2048,1
6044,F,Flight,6,2,250,4,medium,F,3,1777,1
4588,B,Ship,4,1,145,3,low,M,3,5618,1
8180,F,Ship,4,3,225,2,low,M,2,4520,1
5866,B,Road,4,5,259,3,medium,M,4,5344,1
7399,D,Flight,7,3,295,4,low,F,9,1235,0
1549,D,Ship,4,1,272,2,low,M,27,2030,1
2164,B,Ship,4,5,193,4,low,M,33,2173,1
2487,A,Ship,2,2,147,2,medium,F,49,1447,1
8545,D,Ship,3,1,188,4,medium,F,8,5884,1
9691,D,Ship,5,4,221,5,low,F,8,1927,1
1078,B,Road,4,3,252,2,medium,F,51,2658,1
4751,C,Ship,5,4,272,2,low,F,1,5983,1
50,F,Ship,5,3,216,3,low,F,40,2146,1
8653,D,Ship,4,2,235,5,low,M,8,1021,0
2870,F,Road,4,5,203,2,low,F,20,2421,1
3182,F,Ship,3,5,149,3,low,F,9,5412,0
3784,B,Ship,3,3,201,10,high,M,10,5281,0
9277,D,Ship,3,3,262,4,low,M,5,4782,0
4724,F,Ship,4,3,140,3,low,M,1,4453,0
5724,F,Ship,4,5,233,4,low,F,6,1495,0
9762,F,Ship,4,3,103,2,low,M,4,5146,0
6458,F,Ship,2,3,266,2,low,M,1,5356,0
6276,F,Road,7,5,133,5,low,F,3,1544,1
1457,C,Ship,3,5,156,3,medium,M,44,1424,1
1774,B,Road,3,1,229,3,medium,M,2,3963,1
5695,D,Ship,5,3,142,4,medium,F,4,5116,1
5691,A,Ship,3,5,143,3,low,F,10,5021,0
4700,F,Ship,3,4,147,3,low,F,8,5525,0
8505,A,Flight,4,2,148,2,medium,M,3,4651,0
4171,D,Ship,4,3,170,3,medium,F,2,5330,1
1888,B,Ship,3,5,203,3,low,F,58,3231,1
2062,B,Flight,4,2,233,7,medium,M,64,3146,1
8840,F,Ship,7,1,255,4,medium,F,8,1088,1
796,B,Road,4,1,158,3,low,F,32,1061,1
1214,F,Road,4,3,256,3,low,F,15,3155,1
5998,B,Ship,5,3,259,5,low,M,2,1730,0
4936,B,Flight,3,2,178,3,low,M,4,5119,1
1024,B,Ship,5,1,246,3,medium,F,44,3993,1
2043,A,Road,3,3,183,3,medium,M,21,2585,1
6771,A,Ship,3,2,137,3,low,F,4,5617,0
6867,A,Flight,7,1,302,4,low,M,4,1647,0
523,D,Road,6,5,212,2,medium,M,38,2359,1
825,A,Flight,3,1,142,2,high,M,18,1428,1
2471,C,Flight,5,5,169,2,medium,F,14,1497,1
3641,C,Ship,3,2,159,3,medium,M,4,5577,1
8560,B,Ship,5,1,236,5,medium,F,3,1699,0
3093,A,Ship,3,1,238,6,medium,F,59,3375,1
4932,F,Flight,4,3,205,2,medium,M,10,4178,1
8226,F,Flight,5,1,262,3,medium,M,9,5146,0
3413,C,Road,3,2,172,2,low,F,9,4532,1
7029,A,Ship,3,4,196,4,low,F,4,5031,0
335,C,Ship,4,2,220,5,low,M,33,2854,1
5381,C,Ship,4,5,228,2,low,F,4,4783,1
1234,B,Flight,3,5,176,3,high,F,1,1982,1
4063,D,Ship,6,3,98,3,low,F,8,4651,1
6980,F,Road,3,5,139,3,low,F,1,4060,1
598,B,Ship,3,4,134,3,medium,F,31,1540,1
7397,C,Flight,4,2,239,5,low,F,10,1429,0
7606,B,Ship,3,1,236,3,low,M,2,4298,0
10676,F,Road,4,3,230,3,high,F,1,5114,1
3471,A,Ship,2,5,107,3,medium,M,2,4853,0
5028,F,Ship,7,4,295,4,low,M,5,1239,0
9909,A,Ship,4,5,258,5,medium,M,2,1481,0
1451,C,Ship,3,4,285,6,low,F,27,2249,1
8828,F,Ship,4,3,246,5,low,M,7,1134,0
10270,B,Road,4,1,194,2,medium,F,3,5503,0
1115,C,Ship,5,2,178,3,medium,M,60,1176,1
6459,A,Ship,3,2,198,2,low,M,9,4250,1
694,B,Flight,3,3,207,7,medium,M,19,2182,1
2007,A,Ship,3,2,209,2,low,F,24,2748,1
6727,D,Flight,4,1,265,2,low,F,10,5418,1
6826,B,Road,6,3,305,4,medium,F,9,1479,1
3231,A,Ship,5,2,215,6,medium,F,5,5195,1
3916,B,Ship,3,4,250,3,low,M,10,5688,0
9255,A,Ship,3,3,258,3,medium,F,7,4068,1
1075,D,Road,4,5,268,3,medium,F,3,2758,1
8261,C,Ship,6,5,264,4,medium,F,9,1922,1
6646,B,Ship,6,2,168,2,low,M,3,5853,0
10220,F,Ship,4,3,249,5,low,F,10,1067,1
2706,F,Ship,3,3,253,5,low,F,63,3788,1
7355,C,Ship,3,5,265,4,low,F,8,5087,1
2169,A,Road,3,1,164,2,low,M,2,1104,1
3497,C,Ship,4,3,228,2,high,F,4,4719,1
475,D,Ship,4,3,275,10,medium,M,10,2093,1
172,B,Ship,4,4,176,4,high,F,52,1096,1
9579,A,Road,3,1,236,3,medium,F,8,5341,1
9872,F,Flight,3,3,214,2,medium,F,9,4185,0
5502,F,Ship,6,2,285,4,medium,M,6,1016,1
10562,F,Flight,2,4,183,2,low,M,5,5335,1
4717,D,Ship,3,5,260,2,medium,M,1,5970,0
1689,A,Ship,5,4,221,2,low,F,59,3444,1
2264,F,Ship,3,5,225,3,low,F,1,2864,1
7335,A,Ship,4,2,213,3,medium,M,8,5214,1
3281,C,Road,4,3,196,2,medium,F,7,4116,1
614,F,Ship,4,5,247,2,medium,F,18,2404,1
662,F,Road,5,3,146,4,low,M,5,1718,1
5058,F,Road,4,2,174,3,low,F,3,5920,0
7311,A,Ship,4,4,218,4,medium,F,10,4967,0
8707,D,Ship,5,3,222,4,medium,M,2,4060,0
1254,F,Ship,5,3,197,2,low,F,48,2481,1
6870,F,Ship,4,2,273,5,low,F,4,1223,1
7278,F,Flight,3,5,207,4,low,M,10,4092,1
3779,C,Ship,4,2,229,3,low,F,6,5691,1
2781,A,Ship,3,2,245,4,medium,M,60,2178,1
8470,B,Road,4,5,210,4,low,M,3,5432,1
2367,A,Ship,5,4,200,3,medium,M,24,2078,1
10339,D,Ship,3,3,227,2,high,M,5,4269,1
5,C,Flight,2,2,184,3,medium,F,46,2484,1
8644,B,Flight,6,4,303,5,low,M,5,1195,1
1111,D,Flight,5,1,196,3,medium,M,24,2957,1
4114,B,Flight,5,1,238,2,medium,M,5,5441,1
6827,C,Road,5,4,248,5,low,F,3,1471,1
7009,D,Ship,4,1,196,2,low,M,3,4752,0
3678,F,Road,3,1,180,6,low,M,5,4802,1
2274,F,Ship,3,3,181,2,medium,M,58,3719,1
1630,B,Road,3,2,150,3,medium,M,29,1354,1
6464,F,Ship,3,2,131,5,low,F,8,5084,0
5777,C,Ship,5,4,224,6,low,F,6,1049,1
4765,D,Ship,3,4,191,2,medium,M,8,5667,1
9815,C,Ship,4,4,131,3,medium,F,10,4625,0
2679,A,Ship,5,3,210,2,low,M,19,3920,1
8428,B,Ship,2,2,271,4,medium,M,9,4066,0
354,F,Ship,4,3,255,2,high,M,47,2956,1
10776,F,Ship,5,3,230,5,low,M,7,1996,0
10047,A,Ship,3,2,187,3,medium,F,7,5334,0
9347,C,Ship,3,2,172,3,medium,F,8,4982,1
3554,F,Road,3,5,271,2,low,F,3,4878,0
10378,B,Ship,4,3,165,2,low,M,2,5210,0
7410,F,Flight,5,4,266,5,medium,M,8,1592,1
8504,F,Flight,3,1,202,2,medium,F,10,4412,1
10072,B,Ship,5,4,208,4,medium,F,8,4116,0
10273,D,Flight,4,4,160,3,medium,M,5,4440,0
8647,D,Flight,4,5,233,6,low,M,8,1176,0
10921,D,Ship,4,4,257,5,medium,F,9,1869,1
6719,C,Flight,4,2,142,3,medium,F,6,4918,0
8518,B,Ship,4,4,183,4,low,F,6,4562,1
1322,F,Ship,3,1,191,3,low,F,4,3947,1
8852,F,Ship,6,3,189,3,medium,F,3,5062,0
5763,A,Flight,6,3,245,4,low,M,2,1158,1
3824,F,Road,3,3,154,10,medium,F,1,5235,1
2386,B,Ship,4,3,135,2,medium,F,53,1073,1
10080,F,Ship,5,3,172,3,medium,F,3,4056,0
429,A,Ship,2,2,140,3,low,F,19,1806,1
872,F,Ship,4,2,208,3,high,M,17,2777,1
9790,B,Ship,5,5,167,3,low,M,10,5591,0
1919,C,Flight,4,5,207,2,medium,F,49,3736,1
3958,B,Road,3,3,250,3,low,F,5,4625,0
2583,A,Road,5,4,230,2,medium,F,48,3743,1
9442,B,Road,4,1,238,5,medium,F,3,1913,0
9651,A,Ship,6,1,117,7,medium,F,4,4211,0
3835,D,Flight,5,2,132,3,medium,F,4,4475,1
8894,F,Road,4,1,226,5,low,M,9,1530,0
4521,A,Flight,4,4,223,4,low,M,3,5613,0
1983,A,Ship,4,5,134,4,low,M,36,1191,1
9502,B,Ship,4,2,171,3,medium,M,4,5859,0
10460,F,Ship,2,3,277,3,medium,F,1,1738,0
7510,B,Road,5,4,239,5,low,F,10,1042,1
7179,A,Ship,5,2,242,5,medium,F,1,1004,1
1022,F,Ship,3,1,226,2,low,M,18,2319,1
1684,B,Ship,3,3,250,3,medium,M,9,2752,1
472,B,Ship,4,3,244,3,medium,M,8,3318,1
5657,C,Ship,4,5,144,2,low,M,2,4978,0
9058,B,Flight,4,5,195,3,medium,M,7,4835,0
1474,B,Ship,3,3,201,2,high,M,36,3340,1
9123,A,Ship,3,1,247,2,low,M,7,5557,0
1701,A,Ship,3,3,193,2,low,F,60,2581,1
6943,D,Ship,5,2,185,3,low,M,10,4354,0
8427,A,Ship,3,4,240,2,medium,F,2,5661,0
7527,A,Road,3,3,157,3,low,F,6,5187,0
849,A,Ship,3,1,191,3,high,F,60,2069,1
444,F,Ship,4,4,207,2,medium,M,35,2596,1
5743,D,Road,3,1,174,3,low,M,7,4318,1
4293,A,Ship,3,2,133,3,medium,M,1,5026,1
3434,F,Flight,3,3,201,3,low,M,9,5895,1
7507,D,Ship,7,5,253,4,low,F,6,1344,1
7212,F,Ship,7,5,299,4,low,M,4,1052,1
3853,D,Flight,6,4,148,4,low,F,10,5088,0
1354,B,Road,3,2,158,3,medium,F,39,1512,1
10024,B,Ship,2,3,226,3,medium,M,8,5106,1
1109,C,Flight,4,4,232,3,medium,F,61,2484,1
7587,A,Ship,5,1,238,6,medium,M,10,5508,0
4495,D,Road,4,5,244,2,medium,F,7,5325,1
2877,A,Flight,4,5,270,3,low,M,30,2720,1
1030,B,Ship,3,1,229,2,medium,F,12,3111,1
7808,F,Flight,3,5,175,3,high,F,6,5150,0
1004,F,Ship,3,3,254,3,medium,M,3,2837,1
9869,C,Flight,2,4,285,3,high,M,6,4427,1
9450,F,Flight,5,2,221,5,medium,M,10,1160,0
730,B,Ship,3,1,151,2,low,F,4,1748,1
9781,D,Ship,5,3,223,3,low,F,2,4671,1
8292,F,Ship,4,2,208,3,low,M,8,4342,0
3240,F,Ship,4,2,145,3,medium,F,4,5122,1
3273,A,Road,5,4,171,4,low,M,7,5359,1
4707,A,Ship,4,5,252,2,low,F,9,4157,0
5587,D,Ship,5,2,274,4,medium,F,7,4929,0
866,F,Ship,6,1,168,5,high,F,65,1601,1
20,F,Ship,4,5,145,3,medium,M,45,1059,1
2083,D,Ship,5,4,215,2,medium,M,34,2713,1
8222,F,Flight,4,5,232,3,low,F,8,5923,0
7327,D,Ship,5,3,257,5,medium,M,5,4183,0
2353,D,Ship,5,5,234,6,medium,F,60,2443,1
2160,F,Ship,4,4,228,3,low,M,60,2715,1
7373,C,Road,2,1,130,4,medium,F,10,4726,0
644,F,Ship,4,3,197,4,medium,M,58,3617,1
8064,F,Road,3,2,235,2,medium,F,10,4172,0
8896,B,Road,6,4,249,4,low,M,2,1516,0
5552,F,Ship,3,5,253,3,medium,M,9,5979,1
6953,C,Ship,5,3,135,3,high,M,4,5858,0
7724,F,Ship,6,1,293,4,low,F,10,1534,1
599,C,Ship,4,5,270,2,low,F,34,2821,1
7319,C,Ship,5,2,158,3,medium,M,2,5221,0
9364,B,Ship,4,1,232,5,medium,F,7,1899,1
8690,F,Ship,4,4,151,3,medium,F,5,4732,0
4710,F,Ship,5,2,167,4,low,M,10,4325,0
4928,F,Flight,5,5,137,4,low,M,4,5888,0
10833,A,Flight,3,1,148,4,low,M,9,5536,0
213,A,Ship,2,5,127,3,low,M,44,1341,1
6466,B,Ship,4,1,253,4,low,F,1,5621,0
9931,D,Ship,5,3,243,6,medium,M,10,1729,1
3542,F,Road,3,2,150,2,low,F,3,4174,0
2821,D,Ship,2,2,188,4,medium,M,39,2424,1
9252,F,Ship,5,5,223,3,medium,F,3,4382,0
10060,B,Ship,4,5,155,3,low,F,10,5315,1
10970,F,Flight,5,2,234,5,medium,M,7,1524,0
10792,B,Ship,4,2,259,5,medium,M,7,1042,1
4056,F,Ship,4,3,164,2,low,F,3,1376,0
3535,D,Ship,3,5,181,2,medium,M,2,4089,0
1680,F,Ship,5,2,265,2,high,M,24,2415,1
9642,F,Ship,3,2,264,2,low,M,6,5702,1
568,B,Ship,5,2,268,3,low,M,19,2526,1
10898,F,Ship,4,3,242,2,low,M,9,4876,0
6716,F,Flight,6,4,221,5,medium,M,8,4511,1
2163,A,Ship,6,2,195,3,medium,M,30,3462,1
1698,F,Ship,3,2,263,3,high,F,44,3802,1
7852,B,Ship,4,4,146,3,low,M,3,5225,1
8758,B,Road,5,3,197,5,low,F,1,5581,0
3455,C,Ship,4,4,149,3,low,F,8,5658,1
10311,A,Ship,4,4,163,3,low,M,8,4921,1
115,D,Road,3,5,168,2,high,M,50,1616,1
951,A,Road,5,2,261,8,medium,F,1,3308,1
6397,D,Ship,4,2,170,2,medium,M,5,4996,1
2142,F,Ship,3,3,261,3,medium,M,14,3479,1
432,F,Ship,4,2,96,3,low,M,22,1294,1
1432,B,Ship,5,5,180,5,medium,M,35,1725,1
1227,A,Road,3,3,150,2,medium,F,61,1053,1
8466,F,Ship,4,5,182,2,medium,F,10,5098,1
10307,C,Ship,4,2,174,3,low,M,4,5625,0
7142,F,Ship,5,3,275,5,low,M,7,1349,0
7981,D,Ship,2,4,165,3,medium,M,7,5856,0
1571,C,Ship,3,3,201,4,medium,M,7,2299,1
2197,D,Flight,4,2,214,2,low,M,49,3416,1
6560,F,Road,7,1,250,4,low,M,9,1890,1
3357,A,Ship,4,3,163,8,medium,F,6,5739,0
4465,D,Ship,4,5,258,2,medium,M,6,5062,1
4702,B,Ship,2,4,248,3,low,F,5,5441,0
10449,A,Ship,6,4,271,4,low,F,6,1091,0
1442,F,Ship,3,4,133,3,low,M,17,1187,1
8327,C,Ship,4,4,232,5,medium,M,2,1386,0
10909,D,Ship,4,1,192,4,high,M,10,4570,1
9844,B,Road,5,4,260,3,low,M,8,4535,0
818,F,Flight,5,2,247,3,low,M,32,3645,1
6119,C,Ship,2,2,227,4,medium,M,6,4104,1
8499,A,Flight,5,4,274,3,low,M,1,5017,1
7789,D,Road,6,1,188,5,low,M,4,4887,0
3075,A,Ship,3,2,255,2,low,M,18,3732,1
8129,C,Ship,3,4,274,3,low,F,7,5036,1
3377,C,Ship,4,1,244,2,low,F,3,4644,1
3543,A,Road,5,3,174,3,medium,F,7,5510,1
120,F,Road,5,1,145,3,low,M,20,1387,1
5516,F,Ship,6,5,268,4,low,M,10,1170,0
10694,F,Flight,4,3,261,10,low,F,6,4347,1
2569,D,Ship,4,2,141,2,low,F,8,1495,1
6722,F,Flight,4,2,180,4,medium,M,9,4329,0
6322,B,Ship,4,3,208,2,medium,F,4,4767,1
4512,F,Road,5,2,198,3,low,F,8,4680,0
9090,F,Ship,7,1,308,4,medium,F,2,1504,0
6168,F,Flight,4,3,181,3,low,F,5,5398,1
2049,A,Road,3,2,185,2,high,F,49,3864,1
711,A,Ship,3,4,117,3,medium,M,23,1527,1
9791,C,Ship,3,2,162,3,medium,M,4,4812,1
6825,A,Road,5,3,240,6,medium,F,3,1321,0
9577,D,Road,3,4,192,4,medium,M,3,4030,0
8986,B,Ship,4,3,268,2,low,F,4,5280,1
7411,D,Flight,6,4,290,4,low,F,3,1544,1
4490,F,Ship,3,2,134,3,low,M,6,4778,1
10148,F,Flight,6,2,282,4,medium,F,9,1385,0
6657,A,Ship,4,2,185,3,medium,M,1,5338,0
311,C,Ship,3,4,193,2,medium,M,48,3909,1
661,D,Road,5,1,158,3,low,M,9,1483,1
3693,A,Road,5,3,203,2,medium,M,4,4311,1
362,F,Ship,3,2,159,3,medium,F,4,1681,1
7908,F,Ship,3,2,251,4,high,F,7,4038,0
10589,C,Ship,4,1,193,3,low,F,3,5919,0
9063,A,Ship,4,4,251,4,low,F,10,5984,0
7663,D,Road,3,3,189,3,high,M,9,4278,1
7441,D,Ship,5,1,207,2,high,M,3,4083,0
2261,C,Ship,3,2,208,4,medium,M,52,2900,1
2343,A,Flight,5,2,260,3,low,F,22,2935,1
5213,C,Flight,4,2,229,4,medium,M,3,5340,0
4017,A,Ship,4,5,157,4,low,F,8,4344,1
10269,A,Road,4,5,198,3,low,M,2,4272,0
7046,F,Ship,4,4,153,5,medium,M,9,5818,0
5304,F,Ship,5,1,203,5,medium,M,2,4845,0
4838,F,Ship,3,3,189,2,low,F,9,4690,0
7477,D,Ship,7,3,251,5,low,F,8,1616,1
10704,F,Ship,4,3,259,5,low,M,6,1867,1
8494,B,Flight,3,1,267,2,low,M,7,4486,1
4575,A,Ship,4,2,271,3,medium,F,4,5902,0
2200,B,Flight,5,5,216,2,high,M,33,3202,1
10093,D,Ship,5,1,125,4,medium,M,3,5595,0
2136,F,Ship,3,3,188,4,medium,M,3,3075,1
1099,D,Flight,4,2,181,2,low,F,28,2815,1
8778,F,Flight,5,2,226,3,medium,F,1,5451,0
9861,A,Flight,3,2,247,3,low,M,3,4338,0
4272,F,Ship,3,1,140,3,low,M,6,4488,1
8120,F,Ship,4,1,261,4,medium,F,10,4632,0
2720,F,Road,3,2,134,2,medium,F,45,1946,1
4342,B,Ship,5,3,260,2,low,M,10,5633,0
1509,A,Flight,4,5,259,2,medium,M,15,2381,1
9053,C,Flight,5,2,254,3,medium,F,8,5892,1
1249,D,Flight,5,2,217,3,low,M,27,2999,1
7402,B,Flight,5,4,257,5,low,F,1,1778,1
5590,B,Ship,4,5,257,2,low,M,3,5394,0
673,D,Road,5,4,263,3,high,M,10,2538,1
6769,D,Ship,4,1,100,6,medium,M,6,5841,0
1375,D,Flight,4,3,153,4,low,M,36,1171,1
2174,F,Road,4,3,268,3,medium,F,23,2996,1
8674,B,Ship,4,4,172,2,medium,F,3,5538,1
7600,B,Ship,5,3,245,4,low,M,1,5743,0
3893,C,Ship,4,1,165,2,medium,F,5,5014,1
8141,C,Ship,3,2,178,2,medium,F,2,4122,0
1361,C,Road,5,5,230,2,medium,F,36,3381,1
8749,D,Road,4,5,258,3,low,M,8,4046,1
3675,A,Road,5,1,142,4,medium,F,2,4735,1
622,B,Ship,4,1,138,2,low,M,28,1528,1
6027,A,Flight,4,1,270,5,medium,M,9,1280,1
10225,D,Ship,5,5,217,6,medium,M,1,1761,0
3495,A,Ship,3,4,113,3,medium,M,1,5765,1
2935,D,Ship,4,3,135,3,low,F,15,1008,1
8843,C,Ship,3,1,211,3,medium,M,1,4889,1
7072,B,Ship,3,1,198,2,low,F,8,4940,0
3025,D,Flight,6,1,231,4,medium,F,23,2455,1
9558,F,Ship,4,5,184,3,low,M,5,4039,1
4574,F,Ship,4,4,185,3,medium,M,9,4469,0
8970,F,Ship,2,3,260,2,low,F,1,4547,0
4804,B,Flight,6,3,247,4,medium,F,4,1476,1
5593,D,Road,4,4,264,4,medium,M,9,5186,0
455,C,Ship,4,5,133,3,low,F,53,1467,1
6806,F,Ship,3,1,192,3,low,F,9,5004,0
3516,F,Ship,5,4,178,2,low,F,4,5307,0
663,A,Road,4,4,218,5,medium,F,36,2995,1
564,F,Flight,3,3,229,3,low,M,14,2164,1
862,B,Ship,3,2,148,2,low,F,58,1537,1
7936,B,Road,4,4,218,2,medium,F,3,5692,1
7573,D,Ship,3,5,194,3,low,M,6,4295,1
5744,F,Road,4,1,242,2,low,F,2,5825,0
5974,B,Ship,4,1,220,3,medium,M,1,5159,1
1907,C,Road,4,1,148,3,high,F,23,1814,1
4231,D,Road,3,2,262,3,medium,M,2,5910,1
5728,B,Road,7,5,291,4,high,M,6,1135,0
4203,A,Ship,3,2,168,3,medium,M,2,4231,0
6064,B,Ship,4,1,231,2,medium,M,3,4696,0
7615,D,Ship,5,3,178,4,medium,M,10,5382,1
5465,C,Road,7,5,283,5,low,M,8,1578,0
5070,F,Flight,3,5,156,3,medium,F,2,4190,1
2100,F,Ship,3,2,176,3,low,F,29,1953,1
8557,D,Ship,6,4,246,4,medium,M,3,1852,0
